BANK,LOAN_YEAR,LOAN_MONTH,STATUS,ACCOUNT_ID,ACCOUNT_TYPE,LOAN_AMOUNT
Sky Bank,2022,8,Contract Finished,9104,NRI account,13422240
Sky Bank,2022,8,Contract Finished,9403,NRI account,5681736
Sky Bank,2022,8,Contract Finished,10105,NRI account,8776512
Sky Bank,2022,8,Contract Finished,10788,Savings account,2288400
Sky Bank,2022,9,Contract Finished,3050,NRI account,5305344
Sky Bank,2022,9,Contract Finished,3674,Savings account,2339172
Sky Bank,2022,9,Contract Finished,3834,NRI account,1636692
Sky Bank,2022,9,Contract Finished,4427,Salary account,5356776
Sky Bank,2022,9,Contract Finished,5481,Savings account,11086752
Sky Bank,2022,9,Contract Finished,5952,Savings account,8050680
Sky Bank,2022,9,Contract Finished,7965,NRI account,5931180
Sky Bank,2022,9,Contract Finished,9307,NRI account,4944672
Sky Bank,2022,10,Contract Finished,1012,Savings account,7952904
Sky Bank,2022,10,Contract Finished,2167,Salary account,9534336
Sky Bank,2022,10,Contract Finished,4448,Salary account,13684824
Sky Bank,2022,10,Contract Finished,6040,NRI account,751104
Sky Bank,2022,10,Contract Finished,6363,NRI account,1155528
Sky Bank,2022,10,Contract Finished,8982,NRI account,16863120
Sky Bank,2022,11,Contract Finished,290,Savings account,6926976
Sky Bank,2022,11,Contract Finished,5622,NRI account,5977152
Sky Bank,2022,11,Contract Finished,5991,Savings account,3846528
Sky Bank,2022,11,Contract Finished,6148,Salary account,3824640
Sky Bank,2022,11,Contract Finished,7133,Salary account,2628288
Sky Bank,2022,11,Contract Finished,8041,Savings account,12214800
Sky Bank,2022,12,Contract Finished,1978,Salary account,9028800
Sky Bank,2022,12,Contract Finished,2962,NRI account,1906128
Sky Bank,2022,12,Contract Finished,4337,Salary account,3855600
Sky Bank,2022,12,Contract Finished,6425,Savings account,2824668
Sky Bank,2022,12,Contract Finished,10738,Salary account,5915592
Sky Bank,2018,1,Contract Finished,816,Salary account,4133040
Sky Bank,2018,1,Contract Finished,2419,NRI account,7185600
Sky Bank,2018,1,Contract Finished,3747,NRI account,4888320
Sky Bank,2018,1,Contract Finished,7523,Savings account,23654376
Sky Bank,2018,1,Contract Finished,7857,Savings account,4086720
Sky Bank,2018,1,Contract Finished,9640,Salary account,3285888
Sky Bank,2018,2,Contract Finished,4414,Salary account,5833440
Sky Bank,2018,2,Contract Finished,6472,Salary account,3021480
Sky Bank,2018,3,Contract Finished,3064,Salary account,1094820
Sky Bank,2018,3,Contract Finished,6030,NRI account,1610136
Sky Bank,2018,3,Contract Finished,7607,Savings account,1871952
Sky Bank,2018,3,Contract Finished,8316,Savings account,11187072
Sky Bank,2018,3,Contract Finished,8564,Salary account,4830840
Sky Bank,2018,4,Contract Finished,1762,NRI account,14640732
Sky Bank,2018,4,Contract Finished,2361,NRI account,8930304
Sky Bank,2018,4,Contract Finished,3752,Salary account,1280916
Sky Bank,2018,4,Contract Finished,8625,Savings account,4541184
Sky Bank,2018,4,Contract Finished,9591,Savings account,5654448
Sky Bank,2018,4,Contract Finished,9828,Savings account,5570400
Sky Bank,2018,5,Contract Finished,1256,Savings account,4121712
Sky Bank,2018,5,Contract Finished,9472,Savings account,2329344
Sky Bank,2018,6,Contract Finished,8159,Salary account,1608336
Sky Bank,2018,6,Contract Finished,8489,Salary account,17776440
Sky Bank,2018,6,Contract Finished,9656,NRI account,9069840
Sky Bank,2018,6,Contract Finished,10630,Savings account,11894400
Sky Bank,2018,7,Contract Finished,5650,NRI account,4929600
Sky Bank,2018,8,Contract Finished,1375,NRI account,2538816
Sky Bank,2018,8,Contract Finished,3489,NRI account,2468928
Sky Bank,2018,8,Contract Finished,4580,Salary account,1011000
Sky Bank,2018,8,Contract Finished,4727,Savings account,4628520
Sky Bank,2018,8,Contract Finished,4825,Salary account,1155384
Sky Bank,2018,9,Contract Finished,9897,Savings account,1627560
Sky Bank,2018,10,Contract Finished,4423,NRI account,4060980
Sky Bank,2018,10,Contract Finished,6738,NRI account,1857492
Sky Bank,2018,10,Contract Finished,7861,NRI account,1354824
Sky Bank,2018,10,Contract Finished,10093,Savings account,11121408
Sky Bank,2018,10,Contract Finished,10663,Salary account,13261428
Sky Bank,2018,11,Contract Finished,2343,NRI account,5662152
Sky Bank,2018,11,Contract Finished,5774,Salary account,1745856
Sky Bank,2018,11,Contract Finished,7546,Savings account,1929792
Sky Bank,2018,11,Contract Finished,9731,Savings account,5007024
Sky Bank,2018,12,Contract Finished,2227,Salary account,5206656
Sky Bank,2018,12,Contract Finished,7765,Savings account,1259280
Sky Bank,2018,12,Contract Finished,9583,NRI account,6073296
Sky Bank,2018,12,Contract Finished,11042,Salary account,10423296
Sky Bank,2018,1,Contract Finished,816,Salary account,2820192
Sky Bank,2018,1,Contract Finished,2419,NRI account,6802368
Sky Bank,2018,1,Contract Finished,3747,NRI account,4430040
Sky Bank,2018,1,Contract Finished,7523,Savings account,24519780
Sky Bank,2018,1,Contract Finished,7857,Savings account,3473712
Sky Bank,2018,1,Contract Finished,9640,Salary account,3515136
Sky Bank,2018,2,Contract Finished,4414,Salary account,6027888
Sky Bank,2018,2,Contract Finished,6472,Salary account,2805660
Sky Bank,2018,3,Contract Finished,3064,Salary account,971460
Sky Bank,2018,3,Contract Finished,6030,NRI account,1610136
Sky Bank,2018,3,Contract Finished,7607,Savings account,1998864
Sky Bank,2018,3,Contract Finished,8316,Savings account,9030528
Sky Bank,2018,3,Contract Finished,8564,Salary account,5214240
Sky Bank,2018,4,Contract Finished,1762,NRI account,16874064
Sky Bank,2018,4,Contract Finished,2361,NRI account,10027008
Sky Bank,2018,4,Contract Finished,3752,Salary account,909636
Sky Bank,2018,4,Contract Finished,8625,Savings account,4872312
Sky Bank,2018,4,Contract Finished,9591,Savings account,4397904
Sky Bank,2018,4,Contract Finished,9828,Savings account,6836400
Sky Bank,2018,5,Contract Finished,1256,Savings account,4690224
Sky Bank,2018,5,Contract Finished,9472,Savings account,2074572
Sky Bank,2018,6,Contract Finished,8159,Salary account,1191360
Sky Bank,2018,6,Contract Finished,8489,Salary account,20960280
Sky Bank,2018,6,Contract Finished,9656,NRI account,11721024
Sky Bank,2018,6,Contract Finished,10630,Savings account,8722560
Sky Bank,2018,7,Contract Finished,5650,NRI account,3746496
Sky Bank,2018,8,Contract Finished,1375,NRI account,2946840
Sky Bank,2018,8,Contract Finished,3489,NRI account,2204400
Sky Bank,2018,8,Contract Finished,4580,Salary account,1516500
Sky Bank,2018,8,Contract Finished,4727,Savings account,3552120
Sky Bank,2018,8,Contract Finished,4825,Salary account,1219572
Sky Bank,2018,9,Contract Finished,9897,Savings account,1302048
Sky Bank,2018,10,Contract Finished,4423,NRI account,2362752
Sky Bank,2018,10,Contract Finished,6738,NRI account,2160756
Sky Bank,2018,10,Contract Finished,7861,NRI account,699264
Sky Bank,2018,10,Contract Finished,10093,Savings account,15987024
Sky Bank,2018,10,Contract Finished,10663,Salary account,16381764
Sky Bank,2018,11,Contract Finished,2343,NRI account,5562816
Sky Bank,2018,11,Contract Finished,5774,Salary account,872928
Sky Bank,2018,11,Contract Finished,7546,Savings account,2559072
Sky Bank,2018,11,Contract Finished,9731,Savings account,5576004
Sky Bank,2018,12,Contract Finished,2227,Salary account,8088912
Sky Bank,2018,12,Contract Finished,7765,Savings account,1539120
Sky Bank,2018,12,Contract Finished,9583,NRI account,9005232
Sky Bank,2018,12,Contract Finished,11042,Salary account,9988992
Sky Bank,2019,1,Contract Finished,7815,Salary account,12899328
Sky Bank,2019,1,Contract Finished,11138,Savings account,8538600
Sky Bank,2019,2,Contract Finished,3804,Savings account,3415608
Sky Bank,2019,4,Contract Finished,5574,NRI account,2856192
Sky Bank,2019,5,Contract Finished,67,NRI account,8795880
Sky Bank,2019,6,Contract Finished,2322,Savings account,3010800
Sky Bank,2019,7,Contract Finished,846,NRI account,12535968
Sky Bank,2019,7,Contract Finished,5033,Salary account,706800
Sky Bank,2019,7,Contract Finished,8127,Savings account,13093920
Sky Bank,2019,8,Contract Finished,544,Salary account,5104512
Sky Bank,2019,8,Contract Finished,4851,Savings account,5807568
Sky Bank,2019,8,Contract Finished,5593,NRI account,2662560
Sky Bank,2019,8,Contract Finished,7184,Salary account,10739160
Sky Bank,2019,8,Contract Finished,11359,NRI account,2917296
Sky Bank,2019,9,Contract Finished,4476,Salary account,1063440
Sky Bank,2019,9,Contract Finished,7926,Salary account,3533040
Sky Bank,2019,9,Contract Finished,9814,Salary account,9616800
Sky Bank,2019,10,Contract Finished,2062,Savings account,3447360
Sky Bank,2019,10,Contract Finished,2106,Savings account,4872960
Sky Bank,2019,10,Contract Finished,8039,NRI account,4305600
Sky Bank,2019,10,Contract Finished,9422,Savings account,3447360
Sky Bank,2019,11,Contract Finished,132,NRI account,4068240
Sky Bank,2019,11,Contract Finished,2153,Savings account,2954880
Sky Bank,2019,11,Contract Finished,3754,NRI account,2673216
Sky Bank,2019,11,Contract Finished,5001,NRI account,9469632
Sky Bank,2019,11,Contract Finished,6434,Salary account,6938568
Sky Bank,2019,11,Contract Finished,7859,Savings account,4182960
Sky Bank,2019,12,Contract Finished,10411,Savings account,4566096
Sky Bank,2019,12,Contract Finished,11362,NRI account,8023296
Sky Bank,2020,1,Contract Finished,2018,Salary account,2465280
Sky Bank,2020,1,Contract Finished,9242,NRI account,1112832
Sky Bank,2020,2,Contract Finished,825,Savings account,2494572
Sky Bank,2020,2,Contract Finished,9494,NRI account,3855456
Sky Bank,2020,3,Contract Finished,3455,NRI account,2091384
Sky Bank,2020,3,Contract Finished,4361,Savings account,3425928
Sky Bank,2020,3,Contract Finished,4863,Salary account,2814960
Sky Bank,2020,3,Contract Finished,6792,Savings account,549888
Sky Bank,2020,3,Contract Finished,8688,Savings account,339900
Sky Bank,2020,3,Contract Finished,10049,NRI account,3573648
Sky Bank,2020,3,Contract Finished,10807,NRI account,2091384
Sky Bank,2020,4,Contract Finished,176,Salary account,741312
Sky Bank,2020,4,Contract Finished,4415,NRI account,5330880
Sky Bank,2020,4,Contract Finished,11079,Savings account,6389760
Sky Bank,2020,5,Contract Finished,3229,Savings account,3004848
Sky Bank,2020,5,Contract Finished,9263,Salary account,1187280
Sky Bank,2020,6,Contract Finished,4626,Salary account,1300572
Sky Bank,2020,6,Contract Finished,6440,Salary account,207432
Sky Bank,2020,6,Contract Finished,7957,NRI account,3474900
Sky Bank,2020,6,Contract Finished,10361,Savings account,1998240
Sky Bank,2020,7,Contract Finished,9513,Salary account,604692
Sky Bank,2020,8,Contract Finished,97,NRI account,3497784
Sky Bank,2020,8,Contract Finished,718,Salary account,2462208
Sky Bank,2020,8,Contract Finished,2116,NRI account,4435200
Sky Bank,2020,8,Contract Finished,3249,Savings account,476868
Sky Bank,2020,8,Contract Finished,7907,Savings account,2921760
Sky Bank,2020,9,Contract Finished,1329,Savings account,164640
Sky Bank,2020,9,Contract Finished,3637,Salary account,869736
Sky Bank,2020,11,Contract Finished,666,NRI account,526680
Sky Bank,2020,11,Contract Finished,2187,NRI account,3689568
Sky Bank,2020,12,Contract Finished,25,NRI account,1120212
Sky Bank,2020,12,Contract Finished,3329,Savings account,134736
Sky Bank,2020,12,Contract Finished,7424,Salary account,1120212
Sky Bank,2020,12,Contract Finished,10789,Savings account,1006896
Sky Bank,2019,1,Contract Finished,7815,Salary account,12519936
Sky Bank,2019,1,Contract Finished,11138,Savings account,2067240
Sky Bank,2019,2,Contract Finished,3804,Savings account,3795120
Sky Bank,2019,4,Contract Finished,5574,NRI account,3123960
Sky Bank,2019,5,Contract Finished,67,NRI account,8795880
Sky Bank,2019,6,Contract Finished,2322,Savings account,3751920
Sky Bank,2019,7,Contract Finished,5033,Salary account,205200
Sky Bank,2019,7,Contract Finished,8127,Savings account,12002760
Sky Bank,2019,8,Contract Finished,544,Salary account,2096496
Sky Bank,2019,8,Contract Finished,7184,Salary account,3735360
Sky Bank,2019,8,Contract Finished,11359,NRI account,2647176
Sky Bank,2019,9,Contract Finished,4476,Salary account,896328
Sky Bank,2019,9,Contract Finished,9814,Salary account,7789608
Sky Bank,2019,10,Contract Finished,8039,NRI account,280800
Sky Bank,2019,11,Contract Finished,5001,NRI account,110112
Sky Bank,2019,11,Contract Finished,6434,Salary account,1211496
Sky Bank,2019,11,Contract Finished,7859,Savings account,2235720
Sky Bank,2019,12,Contract Finished,10411,Savings account,863856
Sky Bank,2019,12,Contract Finished,11362,NRI account,905856
Sky Bank,2020,1,Contract Finished,2018,Salary account,1117080
Sky Bank,2020,4,Contract Finished,4415,NRI account,1851000
Sky Bank,2020,4,Contract Finished,11079,Savings account,491520
Sky Bank,2020,5,Contract Finished,3229,Savings account,195120
Sky Bank,2020,6,Contract Finished,7957,NRI account,729300
Sky Bank,2020,9,Contract Finished,3637,Salary account,98196
Sky Bank,2021,7,Contract Finished,1801,Salary account,12281040
Sky Bank,2021,7,Contract Finished,9188,Salary account,6226920
Sky Bank,2021,8,Contract Finished,1843,Salary account,4655376
Sky Bank,2021,9,Contract Finished,8261,Salary account,5358240
Sky Bank,2021,9,Contract Finished,11013,Salary account,14286480
Sky Bank,2021,9,Contract Finished,11265,Savings account,3484008
Sky Bank,2021,10,Contract Finished,10973,NRI account,12507696
Sky Bank,2021,11,Contract Finished,4894,NRI account,6436320
Sky Bank,2021,11,Contract Finished,5270,NRI account,4617264
Sky Bank,2021,11,Contract Finished,10364,NRI account,1271592
Sky Bank,2021,12,Contract Finished,2705,Salary account,4131072
Sky Bank,2021,12,Contract Finished,6701,Salary account,6391800
Sky Bank,2021,12,Contract Finished,7123,Salary account,1410480
Sky Bank,2021,12,Contract Finished,9034,Savings account,2479620
Sky Bank,2021,12,Contract Finished,9236,NRI account,7362360
Sky Bank,2021,12,Contract Finished,10320,Savings account,13246740
Sky Bank,2021,7,Contract Finished,1801,Salary account,8463960
Sky Bank,2021,7,Contract Finished,9188,Salary account,5083200
Sky Bank,2021,8,Contract Finished,1843,Salary account,5184396
Sky Bank,2021,9,Contract Finished,8261,Salary account,5797440
Sky Bank,2021,9,Contract Finished,11013,Salary account,14835960
Sky Bank,2021,9,Contract Finished,11265,Savings account,3431220
Sky Bank,2021,10,Contract Finished,10973,NRI account,8184048
Sky Bank,2021,11,Contract Finished,4894,NRI account,7957632
Sky Bank,2021,11,Contract Finished,5270,NRI account,4935696
Sky Bank,2021,11,Contract Finished,10364,NRI account,1403136
Sky Bank,2021,12,Contract Finished,2705,Salary account,4412736
Sky Bank,2021,12,Contract Finished,6701,Salary account,8967600
Sky Bank,2021,12,Contract Finished,7123,Salary account,4137408
Sky Bank,2021,12,Contract Finished,9034,Savings account,2632212
Sky Bank,2021,12,Contract Finished,9236,NRI account,7708824
Sky Bank,2021,12,Contract Finished,10320,Savings account,12727260
Sky Bank,2018,1,Client in debt,3166,Salary account,12086592
Sky Bank,2018,1,Client in debt,6715,Salary account,7445520
Sky Bank,2018,1,Loan Not Paid,6118,NRI account,23817024
Sky Bank,2018,2,Client in debt,3678,Savings account,21181380
Sky Bank,2018,2,Client in debt,9750,NRI account,11683056
Sky Bank,2018,3,Client in debt,1247,NRI account,5483280
Sky Bank,2018,3,Client in debt,5700,Salary account,6635520
Sky Bank,2018,3,Loan Not Paid,11021,Salary account,12335832
Sky Bank,2018,4,Loan Not Paid,1993,Savings account,3488400
Sky Bank,2018,5,Loan Not Paid,347,Salary account,11795112
Sky Bank,2018,11,Loan Not Paid,4081,Salary account,8550048
Sky Bank,2018,11,Loan Not Paid,6609,NRI account,2406240
Sky Bank,2019,2,Client in debt,4995,Salary account,11221956
Sky Bank,2019,2,Client in debt,5735,NRI account,17442000
Sky Bank,2019,2,Loan Not Paid,5066,Savings account,2959488
Sky Bank,2019,2,Loan Not Paid,6400,Salary account,2606688
Sky Bank,2019,3,Client in debt,9017,NRI account,6514560
Sky Bank,2019,4,Client in debt,808,Savings account,18974208
Sky Bank,2019,4,Client in debt,3037,NRI account,10837476
Sky Bank,2019,4,Client in debt,5213,Salary account,24073200
Sky Bank,2019,4,Loan Not Paid,19,Salary account,2210148
Sky Bank,2019,4,Loan Not Paid,7418,Salary account,2452356
Sky Bank,2019,5,Loan Not Paid,4462,NRI account,2858640
Sky Bank,2019,8,Client in debt,1583,NRI account,32635008
Sky Bank,2019,8,Client in debt,3084,NRI account,12422088
Sky Bank,2019,9,Client in debt,2236,Savings account,4323384
Sky Bank,2019,9,Loan Not Paid,9199,Salary account,736200
Sky Bank,2019,12,Client in debt,3189,NRI account,12664260
